Case,case_id,bug_id,group,family,test,seed,source_run_dir
33,case_33,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_machine_mode_rand_test,958002,/workspace/ibex/dv/uvm/out
34,case_34,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_machine_mode_rand_test,958003,/workspace/ibex/dv/uvm/out
35,case_35,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_machine_mode_rand_test,958004,/workspace/ibex/dv/uvm/out
36,case_36,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_machine_mode_rand_test,958005,/workspace/ibex/dv/uvm/out
37,case_37,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rand_instr_test,958001,/workspace/ibex/dv/uvm/out
38,case_38,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rand_instr_test,958002,/workspace/ibex/dv/uvm/out
39,case_39,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rand_instr_test,958003,/workspace/ibex/dv/uvm/out
40,case_40,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rand_instr_test,958004,/workspace/ibex/dv/uvm/out
41,case_41,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rand_instr_test,958005,/workspace/ibex/dv/uvm/out
42,case_42,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rv32im_instr_test,958001,/workspace/ibex/dv/uvm/out
43,case_43,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rv32im_instr_test,958003,/workspace/ibex/dv/uvm/out
44,case_44,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rv32im_instr_test,958004,/workspace/ibex/dv/uvm/out
45,case_45,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rv32im_instr_test,958005,/workspace/ibex/dv/uvm/out
46,case_46,bug_257,decode_alu,conditional_sltiu_slt_decode,riscv_rv32im_instr_test,958006,/workspace/ibex/dv/uvm/out
