Case,case_id,bug_id,group,family,test,seed,source_run_dir
20,case_20,bug_036,interrupt,interrupt_enable_condition_wrong,riscv_single_interrupt_test,5571,/workspace/ibex/dv/uvm/out
21,case_21,bug_036,interrupt,interrupt_enable_condition_wrong,riscv_single_interrupt_test,5572,/workspace/ibex/dv/uvm/out
22,case_22,bug_036,interrupt,interrupt_enable_condition_wrong,riscv_single_interrupt_test,5574,/workspace/ibex/dv/uvm/out
23,case_23,bug_036,interrupt,interrupt_enable_condition_wrong,riscv_single_interrupt_test,5575,/workspace/ibex/dv/uvm/out
24,case_24,bug_036,interrupt,interrupt_enable_condition_wrong,riscv_single_interrupt_test,5576,/workspace/ibex/dv/uvm/out
25,case_25,bug_036,interrupt,interrupt_enable_condition_wrong,riscv_single_interrupt_test,5577,/workspace/ibex/dv/uvm/out
26,case_26,bug_036,interrupt,interrupt_enable_condition_wrong,riscv_single_interrupt_test,5578,/workspace/ibex/dv/uvm/out
27,case_27,bug_036,interrupt,interrupt_enable_condition_wrong,riscv_single_interrupt_test,5579,/workspace/ibex/dv/uvm/out
28,case_28,bug_036,interrupt,interrupt_enable_condition_wrong,riscv_single_interrupt_test,5580,/workspace/ibex/dv/uvm/out
29,case_29,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5101,/workspace/ibex/dv/uvm/out
30,case_30,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5102,/workspace/ibex/dv/uvm/out
31,case_31,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5103,/workspace/ibex/dv/uvm/out
32,case_32,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5104,/workspace/ibex/dv/uvm/out
33,case_33,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5651,/workspace/ibex/dv/uvm/out
34,case_34,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5652,/workspace/ibex/dv/uvm/out
35,case_35,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5653,/workspace/ibex/dv/uvm/out
36,case_36,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5654,/workspace/ibex/dv/uvm/out
37,case_37,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5655,/workspace/ibex/dv/uvm/out
38,case_38,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5656,/workspace/ibex/dv/uvm/out
39,case_39,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5657,/workspace/ibex/dv/uvm/out
40,case_40,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5658,/workspace/ibex/dv/uvm/out
41,case_41,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5659,/workspace/ibex/dv/uvm/out
42,case_42,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5660,/workspace/ibex/dv/uvm/out
43,case_43,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5661,/workspace/ibex/dv/uvm/out
44,case_44,bug_037,debug,debug_request_priority_wrong,riscv_debug_basic_test,5662,/workspace/ibex/dv/uvm/out
45,case_45,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5101,/workspace/ibex/dv/uvm/out
46,case_46,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5102,/workspace/ibex/dv/uvm/out
47,case_47,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5103,/workspace/ibex/dv/uvm/out
48,case_48,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5104,/workspace/ibex/dv/uvm/out
49,case_49,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5651,/workspace/ibex/dv/uvm/out
50,case_50,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5652,/workspace/ibex/dv/uvm/out
51,case_51,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5653,/workspace/ibex/dv/uvm/out
52,case_52,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5654,/workspace/ibex/dv/uvm/out
53,case_53,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5655,/workspace/ibex/dv/uvm/out
54,case_54,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5656,/workspace/ibex/dv/uvm/out
55,case_55,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5657,/workspace/ibex/dv/uvm/out
56,case_56,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5658,/workspace/ibex/dv/uvm/out
57,case_57,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5659,/workspace/ibex/dv/uvm/out
58,case_58,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5660,/workspace/ibex/dv/uvm/out
59,case_59,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5661,/workspace/ibex/dv/uvm/out
60,case_60,bug_037,debug,debug_request_priority_wrong,riscv_debug_ebreak_test,5662,/workspace/ibex/dv/uvm/out
61,case_61,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_rand_instr_test,5202,/workspace/ibex/dv/uvm/out
62,case_62,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_rand_instr_test,5753,/workspace/ibex/dv/uvm/out
63,case_63,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_rand_instr_test,5763,/workspace/ibex/dv/uvm/out
64,case_64,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_rand_instr_test,5766,/workspace/ibex/dv/uvm/out
65,case_65,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_rand_instr_test,5770,/workspace/ibex/dv/uvm/out
66,case_66,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5201,/workspace/ibex/dv/uvm/out
67,case_67,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5202,/workspace/ibex/dv/uvm/out
68,case_68,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5204,/workspace/ibex/dv/uvm/out
69,case_69,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5751,/workspace/ibex/dv/uvm/out
70,case_70,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5752,/workspace/ibex/dv/uvm/out
71,case_71,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5753,/workspace/ibex/dv/uvm/out
72,case_72,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5754,/workspace/ibex/dv/uvm/out
73,case_73,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5755,/workspace/ibex/dv/uvm/out
74,case_74,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5756,/workspace/ibex/dv/uvm/out
75,case_75,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5757,/workspace/ibex/dv/uvm/out
76,case_76,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5758,/workspace/ibex/dv/uvm/out
77,case_77,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5759,/workspace/ibex/dv/uvm/out
78,case_78,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5760,/workspace/ibex/dv/uvm/out
79,case_79,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5761,/workspace/ibex/dv/uvm/out
80,case_80,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5762,/workspace/ibex/dv/uvm/out
81,case_81,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5763,/workspace/ibex/dv/uvm/out
82,case_82,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5766,/workspace/ibex/dv/uvm/out
83,case_83,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5767,/workspace/ibex/dv/uvm/out
84,case_84,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5768,/workspace/ibex/dv/uvm/out
85,case_85,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5770,/workspace/ibex/dv/uvm/out
