Case,case_id,bug_id,group,family,test,seed,source_run_dir
33,case_33,bug_037,debug,debug_request_priority_wrong,riscv_rand_instr_test,5101,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_037/riscv_rand_instr_test/seed_005101
34,case_34,bug_037,debug,debug_request_priority_wrong,riscv_rand_instr_test,5102,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_037/riscv_rand_instr_test/seed_005102
35,case_35,bug_037,debug,debug_request_priority_wrong,riscv_rand_instr_test,5103,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_037/riscv_rand_instr_test/seed_005103
36,case_36,bug_037,debug,debug_request_priority_wrong,riscv_rand_instr_test,5104,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_037/riscv_rand_instr_test/seed_005104
37,case_37,bug_037,debug,debug_request_priority_wrong,riscv_single_interrupt_test,5101,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_037/riscv_single_interrupt_test/seed_005101
38,case_38,bug_037,debug,debug_request_priority_wrong,riscv_single_interrupt_test,5102,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_037/riscv_single_interrupt_test/seed_005102
39,case_39,bug_037,debug,debug_request_priority_wrong,riscv_single_interrupt_test,5103,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_037/riscv_single_interrupt_test/seed_005103
40,case_40,bug_037,debug,debug_request_priority_wrong,riscv_single_interrupt_test,5104,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_037/riscv_single_interrupt_test/seed_005104
41,case_41,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_csr_test,5201,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_csr_test/seed_005201
42,case_42,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_csr_test,5202,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_csr_test/seed_005202
43,case_43,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_csr_test,5203,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_csr_test/seed_005203
44,case_44,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_csr_test,5204,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_csr_test/seed_005204
45,case_45,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_debug_basic_test,5201,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_debug_basic_test/seed_005201
46,case_46,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_debug_basic_test,5202,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_debug_basic_test/seed_005202
47,case_47,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_debug_basic_test,5203,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_debug_basic_test/seed_005203
48,case_48,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_debug_basic_test,5204,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_debug_basic_test/seed_005204
49,case_49,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_machine_mode_rand_test,5201,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_machine_mode_rand_test/seed_005201
50,case_50,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_machine_mode_rand_test,5202,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_machine_mode_rand_test/seed_005202
51,case_51,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_machine_mode_rand_test,5203,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_machine_mode_rand_test/seed_005203
52,case_52,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_machine_mode_rand_test,5204,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_machine_mode_rand_test/seed_005204
53,case_53,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_rand_instr_test,5201,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_rand_instr_test/seed_005201
54,case_54,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_rand_instr_test,5202,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_rand_instr_test/seed_005202
55,case_55,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_rand_instr_test,5203,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_rand_instr_test/seed_005203
56,case_56,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_rand_instr_test,5204,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_rand_instr_test/seed_005204
57,case_57,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5201,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_single_interrupt_test/seed_005201
58,case_58,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5202,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_single_interrupt_test/seed_005202
59,case_59,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5203,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_single_interrupt_test/seed_005203
60,case_60,bug_038,csr_exception,mstatus_mpie_restore_wrong,riscv_single_interrupt_test,5204,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_038/riscv_single_interrupt_test/seed_005204
61,case_61,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_debug_basic_test,5301,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_debug_basic_test/seed_005301
62,case_62,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_debug_basic_test,5302,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_debug_basic_test/seed_005302
63,case_63,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_debug_basic_test,5303,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_debug_basic_test/seed_005303
64,case_64,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_debug_basic_test,5304,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_debug_basic_test/seed_005304
65,case_65,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_debug_ebreak_test,5301,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_debug_ebreak_test/seed_005301
66,case_66,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_debug_ebreak_test,5302,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_debug_ebreak_test/seed_005302
67,case_67,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_debug_ebreak_test,5303,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_debug_ebreak_test/seed_005303
68,case_68,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_debug_ebreak_test,5304,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_debug_ebreak_test/seed_005304
69,case_69,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_machine_mode_rand_test,5301,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_machine_mode_rand_test/seed_005301
70,case_70,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_machine_mode_rand_test,5302,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_machine_mode_rand_test/seed_005302
71,case_71,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_machine_mode_rand_test,5303,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_machine_mode_rand_test/seed_005303
72,case_72,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_machine_mode_rand_test,5304,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_machine_mode_rand_test/seed_005304
73,case_73,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_rand_instr_test,5301,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_rand_instr_test/seed_005301
74,case_74,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_rand_instr_test,5302,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_rand_instr_test/seed_005302
75,case_75,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_rand_instr_test,5303,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_rand_instr_test/seed_005303
76,case_76,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_rand_instr_test,5304,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_rand_instr_test/seed_005304
77,case_77,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_single_interrupt_test,5301,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_single_interrupt_test/seed_005301
78,case_78,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_single_interrupt_test,5302,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_single_interrupt_test/seed_005302
79,case_79,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_single_interrupt_test,5303,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_single_interrupt_test/seed_005303
80,case_80,bug_039,debug,ebreak_debug_enable_mode_swap,riscv_single_interrupt_test,5304,/home/meow/iccad/dataset/raw_runs_official_directed_stage1_4bugs/bug_039/riscv_single_interrupt_test/seed_005304
